Stand: 29.06.2021
"ML":"MICHELIN":"Aktien":0.98:137.55:281066:38660628:38660628.3:"Zyklische Konsumgüter ":"FR0000121261":"Nyse Euronext - Euronext Paris":"Frankreich":"EUR"
"ORSTED":"ORSTED":"Aktien":0.97:120.44:316842:38160585:38160584.81:"Versorger":"DK0060094928":"Omx Nordic Exchange Copenhagen A/S":"Dänemark":"DKK"
"GMAB":"GENMAB":"Aktien":0.96:348.84:108742:37933724:37933723.9:"Gesundheitsversorgung":"DK0010272202":"Omx Nordic Exchange Copenhagen A/S":"Dänemark":"DKK"
"WKL":"WOLTERS KLUWER NV":"Aktien":0.95:84.24:443799:37385628:37385627.76:"Industrie":"NL0000395903":"Euronext Amsterdam":"Niederlande":"EUR"
"NESTE":"NESTE":"Aktien":0.94:52.74:701827:37014356:37014355.98:"Energie":"FI0009013296":"Nasdaq Omx Helsinki Ltd.":"Finnland":"EUR"
"MRK":"MERCK":"Aktien":0.87:160.7:214402:34454401:34454401.4:"Gesundheitsversorgung":"DE0006599905":"Xetra":"Deutschland":"EUR"
"AKZA":"AKZO NOBEL NV":"Aktien":0.85:106.45:316147:33653848:33653848.15:"Materialien":"NL0013267909":"Euronext Amsterdam":"Niederlande":"EUR"
"BT.A":"BT GROUP PLC":"Aktien":0.85:2.27:14806749:33636372:33636372.3:"Kommunikation":"GB0030913577":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"VIV":"VIVENDI":"Aktien":0.85:28.36:1180479:33478384:33478384.44:"Kommunikation":"FR0000127771":"Nyse Euronext - Euronext Paris":"Frankreich":"EUR"
"KRZ":"KERRY GROUP PLC":"Aktien":0.79:118.3:263827:31210734:31210734.1:"Nichtzyklische Konsumgüter":"IE0004906560":"Irish Stock Exchange - All Market":"Irland":"EUR"
"DNB":"DNB":"Aktien":0.74:18.85:1543134:29089936:29089935.9:"Financials":"NO0010031479":"Oslo Bors Asa":"Norwegen":"NOK"
"SOON":"SONOVA HOLDING AG":"Aktien":0.74:317.29:91405:29002030:29002030.4:"Gesundheitsversorgung":"CH0012549785":"SIX Swiss Exchange":"Schweiz":"CHF"
"ESSITY B":"ESSITY CLASS B":"Aktien":0.71:27.72:1009585:27981072:27981071.68:"Nichtzyklische Konsumgüter":"SE0009922164":"Nasdaq Omx Nordic":"Schweden":"SEK"
"KBC":"KBC GROEP":"Aktien":0.68:64.5:414752:26751504:26751504:"Financials":"BE0003565737":"Nyse Euronext - Euronext Brussels":"Belgien":"EUR"
"COLO B":"COLOPLAST B":"Aktien":0.68:135.49:197085:26702801:26702800.88:"Gesundheitsversorgung":"DK0060448595":"Omx Nordic Exchange Copenhagen A/S":"Dänemark":"DKK"
"HEN3":"HENKEL & KGAA PREF AG":"Aktien":0.67:89.86:295545:26557674:26557673.7:"Nichtzyklische Konsumgüter":"DE0006048432":"Xetra":"Deutschland":"EUR"
"SGSN":"SGS SA":"Aktien":0.67:2615.52:10039:26257116:26257115.82:"Industrie":"CH0002497458":"SIX Swiss Exchange":"Schweiz":"CHF"
"KNIN":"KUEHNE UND NAGEL INTERNATIONAL AG":"Aktien":0.66:289.74:89578:25954384:25954384.15:"Industrie":"CH0025238863":"SIX Swiss Exchange":"Schweiz":"CHF"
"SGRO":"SEGRO REIT PLC":"Aktien":0.64:12.85:1976710:25392437:25392436.84:"Immobilien":"GB00B5ZN1N88":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"CNHI":"CNH INDUSTRIAL NV":"Aktien":0.6:13.99:1697534:23756988:23756988.33:"Industrie":"NL0010545661":"Borsa Italiana":"Italien":"EUR"
"SLHN":"SWISS LIFE HOLDING AG":"Aktien":0.56:417.92:53121:22200124:22200124.32:"Financials":"CH0014852781":"SIX Swiss Exchange":"Schweiz":"CHF"
"NZYM B":"NOVOZYMES B":"Aktien":0.56:63.49:345261:21919958:21919957.88:"Materialien":"DK0060336014":"Omx Nordic Exchange Copenhagen A/S":"Dänemark":"DKK"
"SCMN":"SWISSCOM AG":"Aktien":0.53:481.69:42958:20692209:20692208.65:"Kommunikation":"CH0008742519":"SIX Swiss Exchange":"Schweiz":"CHF"
"CRDA":"CRODA INTERNATIONAL PLC":"Aktien":0.5:85.31:231437:19744668:19744668.47:"Materialien":"GB00BJFFLV09":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"PNDORA":"PANDORA":"Aktien":0.48:114.36:165890:18971499:18971499.09:"Zyklische Konsumgüter ":"DK0060252690":"Omx Nordic Exchange Copenhagen A/S":"Dänemark":"DKK"
"NN":"NN GROUP NV":"Aktien":0.47:40.12:465697:18683764:18683763.64:"Financials":"NL0010773842":"Euronext Amsterdam":"Niederlande":"EUR"
"MNDI":"MONDI PLC":"Aktien":0.45:22.17:805473:17857968:17857967.66:"Materialien":"GB00B1CRLC47":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"PUM":"PUMA":"Aktien":0.45:101.1:175259:17718685:17718684.9:"Zyklische Konsumgüter ":"DE0006969603":"Xetra":"Deutschland":"EUR"
"BEI":"BEIERSDORF AG":"Aktien":0.43:102.3:167216:17106197:17106196.8:"Nichtzyklische Konsumgüter":"DE0005200000":"Xetra":"Deutschland":"EUR"
"CA":"CARREFOUR SA":"Aktien":0.43:16.5:1017227:16789332:16789331.63:"Nichtzyklische Konsumgüter":"FR0000120172":"Nyse Euronext - Euronext Paris":"Frankreich":"EUR"
"CCEP":"COCA COLA EUROPACIFIC PARTNERS PLC":"Aktien":0.42:49.05:339502:16651425:16651425.27:"Nichtzyklische Konsumgüter":"GB00BDCPN049":"New York Stock Exchange Inc.":"Niederlande":"USD"
"IHG":"INTERCONTINENTAL HOTELS GROUP PLC":"Aktien":0.42:55.59:299537:16651153:16651153.39:"Zyklische Konsumgüter ":"GB00BHJYC057":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"UMI":"UMICORE SA":"Aktien":0.42:50.6:327008:16546605:16546604.8:"Materialien":"BE0974320526":"Nyse Euronext - Euronext Brussels":"Belgien":"EUR"
"TEL":"TELENOR":"Aktien":0.42:14.2:1160740:16479390:16479390.28:"Kommunikation":"NO0010063308":"Oslo Bors Asa":"Norwegen":"NOK"
"SRG":"SNAM":"Aktien":0.42:4.9:3346850:16409606:16409605.55:"Versorger":"IT0003153415":"Borsa Italiana":"Italien":"EUR"
"BRBY":"BURBERRY GROUP PLC":"Aktien":0.41:24.09:671519:16175596:16175595.64:"Zyklische Konsumgüter ":"GB0031743007":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"TELIA":"TELIA COMPANY":"Aktien":0.41:3.64:4407041:16056243:16056243.28:"Kommunikation":"SE0000667925":"Nasdaq Omx Nordic":"Schweden":"SEK"
"GN":"GN STORE NORD":"Aktien":0.4:74.88:212397:15903979:15903979.07:"Gesundheitsversorgung":"DK0010272632":"Omx Nordic Exchange Copenhagen A/S":"Dänemark":"DKK"
"MOWI":"MOWI":"Aktien":0.4:21.68:729146:15807073:15807073.11:"Nichtzyklische Konsumgüter":"NO0003054108":"Oslo Bors Asa":"Norwegen":"NOK"
"STJ":"ST JAMESS PLACE PLC":"Aktien":0.39:17.22:892786:15374403:15374402.61:"Financials":"GB0007669376":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"ABF":"ASSOCIATED BRITISH FOODS PLC":"Aktien":0.39:25.94:590962:15326974:15326974:"Nichtzyklische Konsumgüter":"GB0006731235":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"TRN":"TERNA RETE ELETTRICA NAZIONALE":"Aktien":0.38:6.32:2394309:15127244:15127244.26:"Versorger":"IT0003242622":"Borsa Italiana":"Italien":"EUR"
"URW":"UNIBAIL RODAMCO WE STAPLED UNITS":"Aktien":0.38:72.81:206741:15052812:15052812.21:"Immobilien":"FR0013326246":"Euronext Amsterdam":"Frankreich":"EUR"
"KGF":"KINGFISHER PLC":"Aktien":0.38:4.27:3501329:14951781:14951781.4:"Zyklische Konsumgüter ":"GB0033195214":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"BOL":"BOLIDEN":"Aktien":0.37:32.37:453715:14685625:14685624.66:"Materialien":"SE0015811559":"Nasdaq Omx Nordic":"Schweden":"SEK"
"INF":"INFORMA PLC":"Aktien":0.37:5.85:2491801:14569903:14569903.08:"Kommunikation":"GB00BMJ6DW54":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"KESKOB":"KESKO CLASS B":"Aktien":0.36:31.45:453082:14249429:14249428.9:"Nichtzyklische Konsumgüter":"FI0009000202":"Nasdaq Omx Helsinki Ltd.":"Finnland":"EUR"
"BDEV":"BARRATT DEVELOPMENTS":"Aktien":0.35:8.2:1689208:13857679:13857679.26:"Zyklische Konsumgüter ":"GB0000811801":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"SCA B":"SVENSKA CELLULOSA B":"Aktien":0.35:13.71:1005010:13778554:13778554.28:"Materialien":"SE0000112724":"Nasdaq Omx Nordic":"Schweden":"SEK"
"BVI":"BUREAU VERITAS SA":"Aktien":0.35:27.02:502908:13588574:13588574.16:"Industrie":"FR0006174348":"Nyse Euronext - Euronext Paris":"Frankreich":"EUR"
"HEN":"HENKEL AG":"Aktien":0.34:77.75:172383:13402778:13402778.25:"Nichtzyklische Konsumgüter":"DE0006048408":"Xetra":"Deutschland":"EUR"
"UU.":"UNITED UTILITIES GROUP PLC":"Aktien":0.34:11.42:1164358:13297021:13297020.98:"Versorger":"GB00B39J2M42":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"WTB":"WHITBREAD PLC":"Aktien":0.31:36.23:335029:12138393:12138392.78:"Zyklische Konsumgüter ":"GB00B1KJJ408":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"SVT":"SEVERN TRENT PLC":"Aktien":0.31:29.36:409397:12021331:12021331.47:"Versorger":"GB00B1FH8J72":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"ELISA":"ELISA":"Aktien":0.3:50.26:235945:11858596:11858595.7:"Kommunikation":"FI0009007884":"Nasdaq Omx Helsinki Ltd.":"Finnland":"EUR"
"JMAT":"JOHNSON MATTHEY PLC":"Aktien":0.29:35.99:320811:11544979:11544978.57:"Materialien":"GB00BZ4BQC70":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"SLA":"STANDARD LIFE ABERDEEN PLC":"Aktien":0.29:3.19:3619980:11538109:11538109.42:"Financials":"GB00BF8Q6K64":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"SEV":"SUEZ SA":"Aktien":0.29:20:573275:11465500:11465500:"Versorger":"FR0010613471":"Nyse Euronext - Euronext Paris":"Frankreich":"EUR"
"TW.":"TAYLOR WIMPEY PLC":"Aktien":0.29:1.89:6047172:11400915:11400914.84:"Zyklische Konsumgüter ":"GB0008782301":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"DCC":"DCC PLC":"Aktien":0.29:69.16:163492:11307383:11307383.03:"Industrie":"IE0002424939":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"BKG":"BERKELEY GROUP HOLDINGS (THE) PLC":"Aktien":0.28:54.42:203654:11082042:11082041.62:"Zyklische Konsumgüter ":"GB00B02L3W35":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"ANTO":"ANTOFAGASTA PLC":"Aktien":0.28:16.83:654109:11009594:11009593.88:"Materialien":"GB0000456144":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"MRW":"MORRISON(WM.)SUPERMARKETS PLC":"Aktien":0.28:2.74:3996968:10960878:10960878.13:"Nichtzyklische Konsumgüter":"GB0006043169":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"ORK":"ORKLA":"Aktien":0.27:8.62:1245841:10739771:10739771.23:"Nichtzyklische Konsumgüter":"NO0003733800":"Oslo Bors Asa":"Norwegen":"NOK"
"WRT1V":"WARTSILA":"Aktien":0.26:12.64:811933:10258773:10258773.46:"Industrie":"FI0009003727":"Nasdaq Omx Helsinki Ltd.":"Finnland":"EUR"
"CCH":"COCA COLA HBC AG":"Aktien":0.26:30.68:332380:10196274:10196273.71:"Nichtzyklische Konsumgüter":"CH0198251305":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"FR":"VALEO":"Aktien":0.26:26.59:380900:10128131:10128131:"Zyklische Konsumgüter ":"FR0013176526":"Nyse Euronext - Euronext Paris":"Frankreich":"EUR"
"GFC":"GECINA SA":"Aktien":0.25:130.05:76161:9904738:9904738.05:"Immobilien":"FR0010040865":"Nyse Euronext - Euronext Paris":"Frankreich":"EUR"
"TEL2 B":"TELE2 B":"Aktien":0.24:11.42:830756:9489931:9489931.13:"Kommunikation":"SE0005190238":"Nasdaq Omx Nordic":"Schweden":"SEK"
"JD.":"JD SPORTS FASHION PLC":"Aktien":0.235:10.66:855577:9122527:9122527.49:"Zyklische Konsumgüter ":"GB00BYX91H57":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"AMBU B":"AMBU CLASS B":"Aktien":0.231666666666667:32.41:277813:9003841:9003840.6:"Gesundheitsversorgung":"DK0060946788":"Omx Nordic Exchange Copenhagen A/S":"Dänemark":"DKK"
"VER":"VERBUND AG":"Aktien":0.228333333333333:78.8:112947:8900224:8900223.6:"Versorger":"AT0000746409":"Wiener Boerse Ag":"Österreich":"EUR"
"ELUX B":"ELECTROLUX B":"Aktien":0.225:23.65:374113:8849529:8849529.47:"Zyklische Konsumgüter ":"SE0000103814":"Nasdaq Omx Nordic":"Schweden":"SEK"
"VIFN":"VIFOR PHARMA AG":"Aktien":0.223:108.2:80869:8749750:8749749.8:"Gesundheitsversorgung":"CH0364749348":"SIX Swiss Exchange":"Schweiz":"CHF"
"AMP":"AMPLIFON":"Aktien":0.221:42.15:206527:8705113:8705113.05:"Gesundheitsversorgung":"IT0004056880":"Borsa Italiana":"Italien":"EUR"
"SBRY":"SAINSBURY(J) PLC":"Aktien":0.219:3.12:2767285:8643424:8643424.21:"Nichtzyklische Konsumgüter":"GB00B019KW72":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"SDR":"SCHRODERS PLC":"Aktien":0.217:41.25:206196:8505724:8505723.56:"Financials":"GB0002405495":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"BLND":"BRITISH LAND REIT PLC":"Aktien":0.21:5.73:1460265:8372082:8372082.43:"Immobilien":"GB0001367019":"London Stock Exchange":"Vereinigtes Königreich":"GBP"
"HUSQ B":"HUSQVARNA":"Aktien":0.2:11.43:693644:7927085:7927085.19:"Zyklische Konsumgüter ":"SE0001662230":"Nasdaq Omx Nordic":"Schweden":"SEK"
"AMUN":"AMUNDI SA":"Aktien":0.195:75.25:100810:7585953:7585952.5:"Financials":"FR0004125920":"Nyse Euronext - Euronext Paris":"Frankreich":"EUR"
"ICSEAGD":"BLK ICS EUR LIQ FUND AGEN ACC T0":"Money Market":0.19:98.82:74264:7338597:7338596.68:"Cash und/oder Derivate":"IE00B568BM13":"-":"Irland":"EUR"
"ICA":"ICA GRUPPEN":"Aktien":0.17:39.09:166800:6520110:6520109.58:"Nichtzyklische Konsumgüter":"SE0000652216":"Nasdaq Omx Nordic":"Schweden":"SEK"
"REE":"RED ELECTRICA SA":"Aktien":0.165:16.41:394770:6476202:6476201.85:"Versorger":"ES0173093024":"Bolsa De Madrid":"Spanien":"EUR"
"ORNBV":"ORION CLASS B":"Aktien":0.161666666666667:36.67:175964:6452600:6452599.88:"Gesundheitsversorgung":"FI0009014377":"Nasdaq Omx Helsinki Ltd.":"Finnland":"EUR"
"JMT":"JERONIMO MARTINS SA":"Aktien":0.158333333333333:15.39:417504:6425387:6425386.56:"Nichtzyklische Konsumgüter":"PTJMT0AE0001":"Nyse Euronext - Euronext Lisbon":"Portugal":"EUR"
"ELI":"ELIA GROUP SA":"Aktien":0.12:89.6:51239:4591014:4591014.4:"Versorger":"BE0003822393":"Nyse Euronext - Euronext Brussels":"Belgien":"EUR"
"VPK":"KONINKLIJKE VOPAK NV":"Aktien":0.115:38.38:114690:4401802:4401802.2:"Energie":"NL0009432491":"Euronext Amsterdam":"Niederlande":"EUR"
"KN":"NATIXIS SA":"Aktien":0.11:4:1088598:4355481:4355480.6:"Financials":"FR0000120685":"Nyse Euronext - Euronext Paris":"Frankreich":"EUR"
"O2D":"TELEFONICA DEUTSCHLAND HOLDING AG":"Aktien":0.105:2.24:1834261:4108745:4108744.64:"Kommunikation":"DE000A1J5RX9":"Xetra":"Deutschland":"EUR"
"CNP":"CNP ASSURANCES SA":"Aktien":0.1:14.21:284659:4045004:4045004.39:"Financials":"FR0000120222":"Nyse Euronext - Euronext Paris":"Frankreich":"EUR"
"ENG":"ENAGAS SA":"Aktien":0.065:19.61:123081:2414234:2414233.81:"Versorger":"ES0130960018":"Bolsa De Madrid":"Spanien":"EUR"
"GBP":"GBP CASH":"Geldmarkt":0.06:116.2:1925437:2237340:2237339.7:"Cash und/oder Derivate":"-":"-":"Vereinigtes Königreich":"GBP"
"EUR":"EUR CASH":"Geldmarkt":0.05:100:1972582:1972582:1972582.2:"Cash und/oder Derivate":"-":"-":"Europäische Union":"EUR"
"BZFUT":"CASH COLLATERAL EUR BZFUT":"Cash Collateral and Margins":0.03:100:1212970:1212970:1212970:"Cash und/oder Derivate":"-":"-":"Europäische Union":"EUR"
"DKK":"DKK CASH":"Geldmarkt":0.025:13.45:7197396:967907:967906.96:"Cash und/oder Derivate":"-":"-":"Dänemark":"DKK"
"CHF":"CHF CASH":"Geldmarkt":0.0225:91.23:865195:789301:789301.48:"Cash und/oder Derivate":"-":"-":"Schweiz":"CHF"
"NOK":"NOK CASH":"Geldmarkt":0.02:9.82:6786909:666362:666361.53:"Cash und/oder Derivate":"-":"-":"Norwegen":"NOK"
"SEK":"SEK CASH":"Geldmarkt":0.0175:9.86:6132677:604444:604444.25:"Cash und/oder Derivate":"-":"-":"Schweden":"SEK"
"USD":"USD CASH":"Geldmarkt":0.005:84:186684:156811:156811.05:"Cash und/oder Derivate":"-":"-":"Vereinigte Staaten":"USD"
"IBN1":"IBEX 35 INDEX JUL 21":"Futures":0.0025:8876.9:120:0:10652280:"Cash und/oder Derivate":"ES0B00073535":"Meff Renta Variable":"-":"EUR"
