Stand: 29.06.2021
"066570":"LG ELECTRONICS INC":"Aktien":1.03:142.66:182130:25982836:25982836.38:"Zyklische Konsumgüter ":"KR7066570003":"Korea Exchange (Stock Market)":"Korea":"KRW"
"2891":"CTBC FINANCIAL HOLDING LTD":"Aktien":1:0.81:31349000:25393359:25393358.54:"Financials":"TW0002891009":"Taiwan Stock Exchange":"Taiwan":"TWD"
"051900":"LG HOUSEHOLD & HEALTH CARE LTD":"Aktien":0.99:1556.87:16043:24976785:24976785.26:"Nichtzyklische Konsumgüter":"KR7051900009":"Korea Exchange (Stock Market)":"Korea":"KRW"
"PBBANK":"PUBLIC BANK":"Aktien":0.98:1:24683300:24674382:24674381.55:"Financials":"MYL1295OO004":"Bursa Malaysia":"Malaysia":"MYR"
"XPEV":"XPENG ADR INC":"Aktien":0.97:44.32:554613:24580448:24580448.16:"Zyklische Konsumgüter ":"US98422D1054":"New York Stock Exchange Inc.":"China":"USD"
"2886":"MEGA FINANCIAL HOLDING LTD":"Aktien":0.86:1.17:18618000:21720611:21720610.74:"Financials":"TW0002886009":"Taiwan Stock Exchange":"Taiwan":"TWD"
"MTN":"MTN GROUP LTD":"Aktien":0.81:7.06:2904032:20490362:20490361.59:"Kommunikation":"ZAE000042164":"Johannesburg Stock Exchange":"Südafrika":"ZAR"
"WEGE3":"WEG SA":"Aktien":0.8:7.01:2875610:20160557:20160556.63:"Industrie":"BRWEGEACNOR0":"XBSP":"Brasilien":"BRL"
"SBK":"STANDARD BANK GROUP":"Aktien":0.78:8.89:2219277:19739448:19739447.52:"Financials":"ZAE000109815":"Johannesburg Stock Exchange":"Südafrika":"ZAR"
"017670":"SK TELECOM LTD":"Aktien":0.77:286.65:67755:19422039:19422039.34:"Kommunikation":"KR7017670001":"Korea Exchange (Stock Market)":"Korea":"KRW"
"300750":"CONTEMPORARY AMPEREX TECHNOLOGY LT":"Aktien":0.74:78.65:239340:18824615:18824615:"Industrie":"CNE100003662":"Shenzhen Stock Exchange":"China":"CNY"
"TLKM":"TELEKOMUNIKASI INDONESIA":"Aktien":0.73:0.22:84826900:18505558:18505557.75:"Kommunikation":"ID1000129000":"Indonesia Stock Exchange":"Indonesien":"IDR"
"2884":"E.SUN FINANCIAL HOLDING LTD":"Aktien":0.72:0.94:19368557:18153358:18153358.02:"Financials":"TW0002884004":"Taiwan Stock Exchange":"Taiwan":"TWD"
"SCC.R":"SIAM CEMENT NON-VOTING DR PCL":"Aktien":0.71:13.42:1335500:17922678:17922677.8:"Materialien":"TH0003010R12":"Stock Exchange Of Thailand":"Thailand":"THB"
"NTCO3":"NATURA CO HOLDING SA":"Aktien":0.69:11.39:1530953:17442431:17442430.91:"Nichtzyklische Konsumgüter":"BRNTCOACNOR5":"XBSP":"Brasilien":"BRL"
"M&M":"MAHINDRA AND MAHINDRA LTD":"Aktien":0.62:10.53:1490645:15694984:15694984.41:"Zyklische Konsumgüter ":"INE101A01026":"National Stock Exchange Of India":"Indien":"INR"
"5871":"CHAILEASE HOLDING LTD":"Aktien":0.61:7.26:2128000:15444885:15444884.5:"Financials":"KYG202881093":"Taiwan Stock Exchange":"Taiwan":"TWD"
"AOT.R":"AIRPORTS OF THAILAND NON-VOTING DR":"Aktien":0.57:1.96:7341700:14378081:14378080.6:"Industrie":"TH0765010R16":"Stock Exchange Of Thailand":"Thailand":"THB"
"2892":"FIRST FINANCIAL HOLDING LTD":"Aktien":0.56:0.81:17569110:14199868:14199868.48:"Financials":"TW0002892007":"Taiwan Stock Exchange":"Taiwan":"TWD"
"TITAN":"TITAN COMPANY LTD":"Aktien":0.56:23.33:608303:14189583:14189583.42:"Zyklische Konsumgüter ":"INE280A01028":"National Stock Exchange Of India":"Indien":"INR"
"003550":"LG CORP":"Aktien":0.56:90.38:156974:14187540:14187539.76:"Industrie":"KR7003550001":"Korea Exchange (Stock Market)":"Korea":"KRW"
"LREN3":"LOJAS RENNER SA":"Aktien":0.54:8.93:1538536:13739565:13739565.24:"Zyklische Konsumgüter ":"BRLRENACNOR1":"XBSP":"Brasilien":"BRL"
"NESTLEIND":"NESTLE INDIA LTD":"Aktien":0.54:237.08:57801:13703504:13703503.75:"Nichtzyklische Konsumgüter":"INE239A01016":"National Stock Exchange Of India":"Indien":"INR"
"RENT3":"LOCALIZA RENT A CAR SA":"Aktien":0.54:13.04:1039430:13551893:13551893.22:"Industrie":"BRRENTACNOR4":"XBSP":"Brasilien":"BRL"
"2359":"WUXI APPTEC LTD H":"Aktien":0.53:23.18:581308:13477262:13477261.93:"Gesundheitsversorgung":"CNE100003F19":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"SMPH":"SM PRIME HOLDINGS INC":"Aktien":0.53:0.78:17314100:13457202:13457201.73:"Immobilien":"PHY8076N1120":"Philippine Stock Exchange Inc.":"Philippinen":"PHP"
"MAYBANK":"MALAYAN BANKING":"Aktien":0.53:1.96:6842700:13400253:13400253.16:"Financials":"MYL1155OO000":"Bursa Malaysia":"Malaysia":"MYR"
"POLY":"POLYMETAL INTERNATIONAL PLC":"Aktien":0.52:21.69:600953:13036924:13036923.82:"Materialien":"JE00B6T5S470":"Standard-Classica-Forts":"Russland":"RUB"
"090430":"AMOREPACIFIC CORP":"Aktien":0.49:226.4:55079:12469704:12469704.05:"Nichtzyklische Konsumgüter":"KR7090430000":"Korea Exchange (Stock Market)":"Korea":"KRW"
"BDMS.R":"BANGKOK DUSIT MEDICAL SERVICES NON":"Aktien":0.47:0.72:16239600:11758552:11758552.49:"Gesundheitsversorgung":"TH0264010R10":"Stock Exchange Of Thailand":"Thailand":"THB"
"ABG":"ABSA GROUP LTD":"Aktien":0.46:9.44:1234397:11648574:11648573.94:"Financials":"ZAE000255915":"Johannesburg Stock Exchange":"Südafrika":"ZAR"
"2207":"HOTAI MOTOR LTD":"Aktien":0.45:21.9:515000:11278113:11278113.3:"Zyklische Konsumgüter ":"TW0002207008":"Taiwan Stock Exchange":"Taiwan":"TWD"
"SQM.B":"SOCIEDAD QUIMICA Y MINERA DE CHILE":"Aktien":0.43:47.01:232430:10927559:10927558.97:"Materialien":"CLP8716X1082":"Santiago Stock Exchange":"Chile":"CLP"
"ADVANC.R":"ADVANCED INFO SERVICE NON-VOTING D":"Aktien":0.43:5.32:2037600:10842611:10842610.7:"Kommunikation":"TH0268010R11":"Stock Exchange Of Thailand":"Thailand":"THB"
"PLZL":"POLYUS":"Aktien":0.42:191.35:55549:10629340:10629340.07:"Materialien":"RU000A0JNAA8":"Standard-Classica-Forts":"Russland":"RUB"
"3045":"TAIWAN MOBILE LTD":"Aktien":0.41:3.67:2817000:10349008:10349008.08:"Kommunikation":"TW0003045001":"Taiwan Stock Exchange":"Taiwan":"TWD"
"ADANIGREEN":"ADANI GREEN ENERGY LTD":"Aktien":0.4:15.17:669811:10162685:10162685.13:"Versorger":"INE364U01010":"National Stock Exchange Of India":"Indien":"INR"
"5876":"SHANGHAI COMMERCIAL LTD":"Aktien":0.39:1.62:6127000:9926001:9926001.33:"Financials":"TW0005876007":"Taiwan Stock Exchange":"Taiwan":"TWD"
"VOD":"VODACOM GROUP LTD":"Aktien":0.39:8.99:1100771:9894666:9894665.83:"Kommunikation":"ZAE000132577":"Johannesburg Stock Exchange":"Südafrika":"ZAR"
"853":"MICROPORT SCIENTIFIC CORP":"Aktien":0.39:9.04:1087000:9828552:9828551.56:"Gesundheitsversorgung":"KYG608371046":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"BBAS3":"BANCO DO BRASIL SA":"Aktien":0.38:6.55:1472677:9649338:9649337.83:"Financials":"BRBBASACNOR3":"XBSP":"Brasilien":"BRL"
"SHP":"SHOPRITE HOLDINGS LTD":"Aktien":0.37:10.86:861105:9352540:9352539.7:"Nichtzyklische Konsumgüter":"ZAE000012084":"Johannesburg Stock Exchange":"Südafrika":"ZAR"
"2912":"PRESIDENT CHAIN STORE CORP":"Aktien":0.37:9.43:982000:9256680:9256679.99:"Nichtzyklische Konsumgüter":"TW0002912003":"Taiwan Stock Exchange":"Taiwan":"TWD"
"2887":"TAISHIN FINANCIAL HOLDING LTD":"Aktien":0.36:0.54:16818004:9132193:9132193.35:"Financials":"TW0002887007":"Taiwan Stock Exchange":"Taiwan":"TWD"
"601318":"PING AN INSURANCE (GROUP) OF CHINA":"Aktien":0.36:9.96:910200:9063566:9063566.42:"Financials":"CNE000001R84":"Shanghai Stock Exchange":"China":"CNY"
"ADCB":"ABU DHABI COMMERCIAL BANK":"Aktien":0.35:1.88:4767978:8956631:8956630.74:"Financials":"AEA000201011":"Abu Dhabi Securities Exchange":"Ver. Arabische Emirate":"AED"
"NAUKRI":"INFO EDGE INDIA LTD":"Aktien":0.35:66.72:132235:8822745:8822744.55:"Kommunikation":"INE663F01024":"National Stock Exchange Of India":"Indien":"INR"
"2890":"SINOPAC FINANCIAL HOLDINGS LTD":"Aktien":0.34:0.49:17369000:8559838:8559837.64:"Financials":"TW0002890001":"Taiwan Stock Exchange":"Taiwan":"TWD"
"EICHERMOT":"EICHER MOTORS LTD":"Aktien":0.34:36.44:234144:8532346:8532346.19:"Zyklische Konsumgüter ":"INE066A01021":"National Stock Exchange Of India":"Indien":"INR"
"CSAN3":"COSAN INDUSTRIA E COMERCIO SA":"Aktien":0.34:4.82:1765969:8520409:8520409.28:"Energie":"BRCSANACNOR6":"XBSP":"Brasilien":"BRL"
"1548":"GENSCRIPT BIOTECH CORP":"Aktien":0.33:4.59:1828000:8393799:8393799.47:"Gesundheitsversorgung":"KYG3825B1059":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"DABUR":"DABUR INDIA LTD":"Aktien":0.32:7.64:1059911:8100700:8100700.37:"Nichtzyklische Konsumgüter":"INE016A01026":"National Stock Exchange Of India":"Indien":"INR"
"HEROMOTOCO":"HERO MOTOCORP LTD":"Aktien":0.32:39.44:205366:8098928:8098928.38:"Zyklische Konsumgüter ":"INE158A01026":"National Stock Exchange Of India":"Indien":"INR"
"NED":"NEDBANK GROUP LTD":"Aktien":0.31:12:645144:7744306:7744305.98:"Financials":"ZAE000004875":"Johannesburg Stock Exchange":"Südafrika":"ZAR"
"OMU":"OLD MUTUAL LIMITED LTD":"Aktien":0.3:0.94:8067304:7574510:7574509.99:"Financials":"ZAE000255360":"Johannesburg Stock Exchange":"Südafrika":"ZAR"
"VIVT3":"TELEFONICA BRASIL SA":"Aktien":0.29:8.57:869209:7449685:7449685.48:"Kommunikation":"BRVIVTACNOR0":"XBSP":"Brasilien":"BRL"
"CLS":"CLICKS GROUP LTD":"Aktien":0.29:17.46:421869:7367913:7367912.73:"Nichtzyklische Konsumgüter":"ZAE000134854":"Johannesburg Stock Exchange":"Südafrika":"ZAR"
"002594":"BYD LTD A":"Aktien":0.29:39.18:185796:7279187:7279186.86:"Zyklische Konsumgüter ":"CNE100001526":"Shenzhen Stock Exchange":"China":"CNY"
"PTTGC.R":"PTT GLOBAL CHEMICAL NON-VOTING DR":"Aktien":0.28:1.86:3853200:7185384:7185384.47:"Materialien":"TH1074010R12":"Stock Exchange Of Thailand":"Thailand":"THB"
"6185":"CANSINO BIOLOGICS INC H":"Aktien":0.27:53.45:125800:6724370:6724370:"Gesundheitsversorgung":"CNE100003F01":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"INTUCH.R":"INTOUCH HOLDINGS NON-VOTING DR PCL":"Aktien":0.27:2.04:3296000:6712098:6712097.69:"Kommunikation":"TH0201010R12":"Stock Exchange Of Thailand":"Thailand":"THB"
"021240":"COWAY LTD":"Aktien":0.26:70.53:94834:6688925:6688925.08:"Zyklische Konsumgüter ":"KR7021240007":"Korea Exchange (Stock Market)":"Korea":"KRW"
"KLBN11":"KLABIN UNITS SA":"Aktien":0.26:5.34:1225198:6545017:6545017.15:"Materialien":"BRKLBNCDAM18":"XBSP":"Brasilien":"BRL"
"WHL":"WOOLWORTHS HOLDING LTD":"Aktien":0.26:3.81:1708800:6515558:6515558.04:"Zyklische Konsumgüter ":"ZAE000063863":"Johannesburg Stock Exchange":"Südafrika":"ZAR"
"BVT":"BIDVEST GROUP LTD":"Aktien":0.26:13.15:494427:6503982:6503982.29:"Industrie":"ZAE000117321":"Johannesburg Stock Exchange":"Südafrika":"ZAR"
"2049":"HIWIN TECHNOLOGIES CORP":"Aktien":0.25:14.07:458000:6443075:6443074.5:"Industrie":"TW0002049004":"Taiwan Stock Exchange":"Taiwan":"TWD"
"MARICO":"MARICO LTD":"Aktien":0.25:7.24:885144:6411447:6411447.3:"Nichtzyklische Konsumgüter":"INE196A01026":"National Stock Exchange Of India":"Indien":"INR"
"4904":"FAR EASTONE TELECOMMUNICATIONS LTD":"Aktien":0.25:2.33:2730000:6360101:6360101.07:"Kommunikation":"TW0004904008":"Taiwan Stock Exchange":"Taiwan":"TWD"
"867":"CHINA MEDICAL SYSTEM HOLDINGS LTD":"Aktien":0.25:2.69:2331000:6274967:6274966.67:"Gesundheitsversorgung":"KYG211081248":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"656":"FOSUN INTERNATIONAL LTD":"Aktien":0.245:1.42:4305000:6132692:6132691.9:"Industrie":"HK0656038673":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"GRT":"GROWTHPOINT PROP LTD SHS":"Aktien":0.241666666666667:1.03:5865247:6047829:6047829.16:"Immobilien":"ZAE000179420":"Johannesburg Stock Exchange":"Südafrika":"ZAR"
"161390":"HANKOOK TIRE & TECHNOLOGY LTD":"Aktien":0.238333333333333:47.32:127366:6026622:6026622.13:"Zyklische Konsumgüter ":"KR7161390000":"Korea Exchange (Stock Market)":"Korea":"KRW"
"SANB11":"BANCO SANTANDER BRASIL UNITS SA":"Aktien":0.235:8.37:706722:5918562:5918562.04:"Financials":"BRSANBCDAM13":"XBSP":"Brasilien":"BRL"
"097950":"CJ CHEILJEDANG CORP":"Aktien":0.2325:406.72:14180:5767241:5767241.15:"Nichtzyklische Konsumgüter":"KR7097950000":"Korea Exchange (Stock Market)":"Korea":"KRW"
"CPN.R":"CENTRAL PATTANA NON-VOTING DR PCL":"Aktien":0.23:1.66:3460300:5750742:5750742.4:"Immobilien":"TH0481010R10":"Stock Exchange Of Thailand":"Thailand":"THB"
"1402":"FAR EASTERN NEW CENTURY CORP":"Aktien":0.2275:1.14:5018000:5737324:5737323.7:"Industrie":"TW0001402006":"Taiwan Stock Exchange":"Taiwan":"TWD"
"PEL":"PIRAMAL ENTERPRISES LTD":"Aktien":0.225:32.52:172642:5615104:5615103.83:"Financials":"INE140A01024":"National Stock Exchange Of India":"Indien":"INR"
"DIGI":"DIGI.COM":"Aktien":0.221666666666667:1.03:5328600:5493534:5493534.39:"Kommunikation":"MYL6947OO005":"Bursa Malaysia":"Malaysia":"MYR"
"1951":"JINXIN FERTILITY GROUP LTD":"Aktien":0.218333333333333:2.53:2150000:5449873:5449873.45:"Gesundheitsversorgung":"KYG5140J1013":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"HARTA":"HARTALEGA HOLDINGS":"Aktien":0.215:1.8:2936400:5297756:5297756.47:"Gesundheitsversorgung":"MYL5168OO009":"Bursa Malaysia":"Malaysia":"MYR"
"MCG":"MULTICHOICE GROUP LTD":"Aktien":0.21:8.2:644531:5287492:5287491.99:"Kommunikation":"ZAE000265971":"Johannesburg Stock Exchange":"Südafrika":"ZAR"
"NRP":"NEPI ROCKCASTLE PLC":"Aktien":0.205:7:729886:5107632:5107631.52:"Immobilien":"IM00BDD7WV31":"Johannesburg Stock Exchange":"Südafrika":"ZAR"
"MINT.R":"MINOR INTERNATIONAL PUBLIC NON-VOT":"Aktien":0.201666666666667:0.94:5343900:5003456:5003456.48:"Zyklische Konsumgüter ":"TH0128010R17":"Stock Exchange Of Thailand":"Thailand":"THB"
"KIO":"KUMBA IRON ORE LTD":"Aktien":0.198333333333333:44.69:110401:4933585:4933585.18:"Materialien":"ZAE000085346":"Johannesburg Stock Exchange":"Südafrika":"ZAR"
"PPB":"PPB GROUP":"Aktien":0.195:4.43:1096400:4859391:4859390.58:"Nichtzyklische Konsumgüter":"MYL4065OO008":"Bursa Malaysia":"Malaysia":"MYR"
"CBQK":"COMMERCIAL BANK OF QATAR":"Aktien":0.193333333333333:1.43:3384155:4851769:4851768.5:"Financials":"QA0007227752":"Qatar Exchange":"Qatar":"QAR"
"EA.R":"ENERGY ABSOLUTE NON-VOTING DR PCL":"Aktien":0.191666666666667:1.86:2559600:4773100:4773100.3:"Versorger":"TH3545010R19":"Stock Exchange Of Thailand":"Thailand":"THB"
"3319":"A-LIVING SERVICES LTD H":"Aktien":0.19:4.89:967500:4729178:4729177.53:"Industrie":"CNE100002RY5":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"COLPAL":"COLGATE PALMOLIVE INDIA LTD":"Aktien":0.188333333333333:22.49:209767:4717791:4717791.11:"Nichtzyklische Konsumgüter":"INE259A01022":"National Stock Exchange Of India":"Indien":"INR"
"PHOR":"PJSC PHOSAGRO GDR":"Aktien":0.186666666666667:20.18:233048:4702909:4702908.64:"Materialien":"US71922G2093":"London Stock Exchange":"Russland":"USD"
"UGPA3":"ULTRAPAR PARTICIPOES SA":"Aktien":0.185:3.74:1236956:4630978:4630978.12:"Energie":"BRUGPAACNOR8":"XBSP":"Brasilien":"BRL"
"2128":"CHINA LESSO GROUP HOLDINGS LTD":"Aktien":0.183333333333333:2.49:1850000:4598878:4598878.13:"Industrie":"KYG2157Q1029":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"CMIG4":"CIA ENERGETICA DE MINAS GERAIS PRE":"Aktien":0.181666666666667:2.48:1835510:4550346:4550345.53:"Versorger":"BRCMIGACNPR3":"XBSP":"Brasilien":"BRL"
"2238":"GUANGZHOU AUTOMOBILE GROUP LTD H":"Aktien":0.18:0.9:5024400:4543015:4543015.13:"Zyklische Konsumgüter ":"CNE100000Q35":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"051915":"LG CHEM PREFERRED STOCK LTD":"Aktien":0.178333333333333:338.49:13167:4456864:4456864.12:"Materialien":"KR7051911006":"Korea Exchange (Stock Market)":"Korea":"KRW"
"UNVR":"UNILEVER INDONESIA":"Aktien":0.176666666666667:0.35:12908600:4455851:4455850.88:"Nichtzyklische Konsumgüter":"ID1000095706":"Indonesia Stock Exchange":"Indonesien":"IDR"
"SCB.R":"SIAM COMMERCIAL BANK NON-VOTING DR":"Aktien":0.175:3.07:1434300:4398080:4398079.82:"Financials":"TH0015010R16":"Stock Exchange Of Thailand":"Thailand":"THB"
"HMPRO.R":"HOME PRODUCT CENTER NON-VOTING DR":"Aktien":0.173333333333333:0.45:9713700:4365538:4365537.55:"Zyklische Konsumgüter ":"TH0661010R17":"Stock Exchange Of Thailand":"Thailand":"THB"
"SPL":"SANTANDER BANK POLSKA SA":"Aktien":0.171666666666667:70.88:61154:4334624:4334624.16:"Financials":"PLBZ00000044":"Warsaw Stock Exchange/Equities/Main Market":"Polen":"PLN"
"1585":"YADEA GROUP HOLDINGS LTD":"Aktien":0.17:2.1:2052000:4318692:4318692.4:"Zyklische Konsumgüter ":"KYG9830F1063":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"AXIATA":"AXIATA GROUP":"Aktien":0.168333333333333:0.91:4714700:4304158:4304158.26:"Kommunikation":"MYL6888OO001":"Bursa Malaysia":"Malaysia":"MYR"
"MAXIS":"MAXIS":"Aktien":0.166666666666667:1.07:4022000:4291813:4291812.6:"Kommunikation":"MYL6012OO008":"Bursa Malaysia":"Malaysia":"MYR"
"SPP":"SPAR GROUP LTD":"Aktien":0.165:12.54:330113:4138405:4138404.53:"Nichtzyklische Konsumgüter":"ZAE000058517":"Johannesburg Stock Exchange":"Südafrika":"ZAR"
"IHH":"IHH HEALTHCARE":"Aktien":0.161666666666667:1.36:3008400:4079801:4079800.55:"Gesundheitsversorgung":"MYL5225OO007":"Bursa Malaysia":"Malaysia":"MYR"
"BTS.R":"BTS GROUP HOLDINGS NON-VOTING DR P":"Aktien":0.158333333333333:0.29:13535400:3992027:3992026.84:"Industrie":"TH0221010R10":"Stock Exchange Of Thailand":"Thailand":"THB"
"780":"TONGCHENG-ELONG HOLDINGS LTD":"Aktien":0.155:2.51:1560000:3910122:3910121.91:"Zyklische Konsumgüter ":"KYG8918W1069":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"136":"HENGTEN NETWORKS GROUP LTD":"Aktien":0.153888888888889:0.82:4720000:3890853:3890853.12:"Zyklische Konsumgüter ":"BMG4404N1149":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"QFLS":"QATAR FUEL":"Aktien":0.152777777777778:4.86:798695:3880504:3880503.86:"Energie":"QA0001200771":"Qatar Exchange":"Qatar":"QAR"
"TCELL":"TURKCELL ILETISIM HIZMETLERI A":"Aktien":0.151666666666667:1.89:2043523:3862882:3862881.8:"Kommunikation":"TRATCELL91M1":"Istanbul Stock Exchange":"Türkei":"TRY"
"4013":"DR SULAIMAN AL HABIB MEDICAL GRP":"Aktien":0.150555555555556:43.57:88602:3860273:3860272.72:"Gesundheitsversorgung":"SA1510P1UMH1":"Saudi Stock Exchange":"Saudi-Arabien":"SAR"
"NESTLE":"NESTLE MALAYSIA":"Aktien":0.149444444444444:32.11:119800:3846643:3846643.38:"Nichtzyklische Konsumgüter":"MYL4707OO005":"Bursa Malaysia":"Malaysia":"MYR"
"RHBBANK":"RHB BANK":"Aktien":0.148333333333333:1.29:2910200:3764368:3764368.06:"Financials":"MYL1066OO009":"Bursa Malaysia":"Malaysia":"MYR"
"INDUSTOWER":"INDUS TOWERS LTD":"Aktien":0.147222222222222:3.26:1135459:3697007:3697006.53:"Kommunikation":"INE121J01017":"National Stock Exchange Of India":"Indien":"INR"
"257":"CHINA EVERBRIGHT ENVIRONMENT GROUP":"Aktien":0.146111111111111:0.57:6477703:3696133:3696133.27:"Industrie":"HK0257001336":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"2869":"GREENTOWN SERVICE GROUP LTD":"Aktien":0.145:1.46:2490000:3630518:3630518.36:"Industrie":"KYG410121084":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"KLBF":"KALBE FARMA":"Aktien":0.14:0.09:36854000:3498395:3498394.89:"Gesundheitsversorgung":"ID1000125107":"Indonesia Stock Exchange":"Indonesien":"IDR"
