Stand: 29.06.2021
"035720":"KAKAO CORP":"Aktien":0.44:140:632506:88552521:88552521.38:"Kommunikation":"KR7035720002":"Korea Exchange (Stock Market)":"Korea":"KRW"
"TCS":"TATA CONSULTANCY SERVICES LTD":"Aktien":0.42:45:1911595:86031000:86031000.38:"IT":"INE467B01029":"National Stock Exchange Of India":"Indien":"INR"
"LKOH":"NK LUKOIL":"Aktien":0.39:91.88:861760:79177303:79177302.59:"Energie":"RU0009024277":"Standard-Classica-Forts":"Russland":"RUB"
"051910":"LG CHEM LTD":"Aktien":0.35:743.43:94349:70142050:70142050.42:"Materialien":"KR7051910008":"Korea Exchange (Stock Market)":"Korea":"KRW"
"006400":"SAMSUNG SDI LTD":"Aktien":0.34:607.86:113235:68830987:68830986.66:"IT":"KR7006400006":"Korea Exchange (Stock Market)":"Korea":"KRW"
"1398":"INDUSTRIAL AND COMMERCIAL BANK OF":"Aktien":0.34:0.59:115325346:68477604:68477603.9:"Financials":"CNE1000003G1":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"3968":"CHINA MERCHANTS BANK LTD H":"Aktien":0.34:8.55:7991992:68351175:68351174.84:"Financials":"CNE1000002M1":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"1120":"AL RAJHI BANK":"Aktien":0.33:29.44:2254905:66377323:66377322.95:"Financials":"SA0007879113":"Saudi Stock Exchange":"Saudi-Arabien":"SAR"
"1180":"THE SAUDI NATIONAL BANK":"Aktien":0.31:15.47:4063497:62842050:62842050.45:"Financials":"SA13L050IE10":"Saudi Stock Exchange":"Saudi-Arabien":"SAR"
"005380":"HYUNDAI MOTOR":"Aktien":0.3:212.22:287106:60929411:60929411.19:"Zyklische Konsumgüter ":"KR7005380001":"Korea Exchange (Stock Market)":"Korea":"KRW"
"3988":"BANK OF CHINA LTD H":"Aktien":0.29:0.36:166213000:59729937:59729936.82:"Financials":"CNE1000001Z5":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"HINDUNILVR":"HINDUSTAN UNILEVER LTD":"Aktien":0.28:33.58:1709115:57387496:57387495.93:"Nichtzyklische Konsumgüter":"INE030A01027":"National Stock Exchange Of India":"Indien":"INR"
"YUMC":"YUM CHINA HOLDINGS INC":"Aktien":0.28:65.94:858387:56602039:56602038.78:"Zyklische Konsumgüter ":"US98850P1093":"New York Stock Exchange Inc.":"China":"USD"
"2331":"LI NING LTD":"Aktien":0.28:12.26:4596000:56355957:56355957.42:"Zyklische Konsumgüter ":"KYG5496K1242":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"ITUB4":"ITAU UNIBANCO HOLDING PREF SA":"Aktien":0.27:6.09:8992651:54779506:54779506.34:"Financials":"BRITUBACNPR1":"XBSP":"Brasilien":"BRL"
"IKSA":"ISHARES MSCI SAUDI ARABIA CAPPED":"Aktien":0.27:5.74:9509073:54548797:54548797.26:"Sonstige":"IE00BYYR0489":"London Stock Exchange":"Irland":"USD"
"2020":"ANTA SPORTS PRODUCTS LTD":"Aktien":0.27:24.21:2242000:54289560:54289559.95:"Zyklische Konsumgüter ":"KYG040111059":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"2010":"SAUDI BASIC INDUSTRIES":"Aktien":0.26:32.48:1651580:53637597:53637597.06:"Materialien":"SA0007879121":"Saudi Stock Exchange":"Saudi-Arabien":"SAR"
"AMXL":"AMERICA MOVIL L":"Aktien":0.26:0.77:69288555:53332538:53332537.6:"Kommunikation":"MXP001691213":"Bolsa Mexicana De Valores":"Mexiko":"MXN"
"PETR4":"PETROLEO BRASILEIRO PREF SA":"Aktien":0.26:5.9:8781654:51773159:51773159.39:"Energie":"BRPETRACNPR6":"XBSP":"Brasilien":"BRL"
"600519":"KWEICHOW MOUTAI LTD A":"Aktien":0.245:318.93:155586:49621569:49621569.29:"Nichtzyklische Konsumgüter":"CNE0000018R8":"Shanghai Stock Exchange":"China":"CNY"
"1211":"BYD LTD H":"Aktien":0.2425:30.47:1610000:49064060:49064059.71:"Zyklische Konsumgüter ":"CNE100000296":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"BBDC4":"BANCO BRADESCO PREF SA":"Aktien":0.24:5.27:9100788:47991305:47991305.46:"Financials":"BRBBDCACNPR8":"XBSP":"Brasilien":"BRL"
"AXISBANK":"AXIS BANK LTD":"Aktien":0.2375:10.13:4710565:47716005:47716004.94:"Financials":"INE238A01034":"National Stock Exchange Of India":"Indien":"INR"
"068270":"CELLTRION INC":"Aktien":0.235:234.81:198251:46552226:46552226.31:"Gesundheitsversorgung":"KR7068270008":"Korea Exchange (Stock Market)":"Korea":"KRW"
"005490":"POSCO":"Aktien":0.233333333333333:307.47:150882:46392321:46392321.12:"Materialien":"KR7005490008":"Korea Exchange (Stock Market)":"Korea":"KRW"
"2382":"SUNNY OPTICAL TECHNOLOGY LTD":"Aktien":0.231666666666667:31.32:1478100:46300987:46300987.27:"IT":"KYG8586D1097":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"2303":"UNITED MICRO ELECTRONICS CORP":"Aktien":0.23:1.9:24329000:46215552:46215551.69:"IT":"TW0002303005":"Taiwan Stock Exchange":"Taiwan":"TWD"
"QNBK":"QATAR NATIONAL BANK":"Aktien":0.228333333333333:4.97:9297839:46169989:46169988.77:"Financials":"QA0006929895":"Qatar Exchange":"Qatar":"QAR"
"BAJFINANCE":"BAJAJ FINANCE LTD":"Aktien":0.226666666666667:81.53:561633:45791234:45791234.36:"Financials":"INE296A01024":"National Stock Exchange Of India":"Indien":"INR"
"BBCA":"BANK CENTRAL ASIA":"Aktien":0.225:2.09:21528600:44922467:44922467.03:"Financials":"ID1000109507":"Indonesia Stock Exchange":"Indonesien":"IDR"
"GMKN":"GMK NORILSKIY NIKEL":"Aktien":0.2225:340.41:131377:44722624:44722623.91:"Materialien":"RU0007288411":"Standard-Classica-Forts":"Russland":"RUB"
"YNDX":"YANDEX NV CLASS A":"Aktien":0.22:70.11:636716:44640520:44640519.52:"Kommunikation":"NL0009805522":"Standard-Classica-Forts":"Russland":"RUB"
"2313":"SHENZHOU INTERNATIONAL GROUP LTD":"Aktien":0.2175:25.53:1710400:43664069:43664068.73:"Zyklische Konsumgüter ":"KYG8087W1015":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"2308":"DELTA ELECTRONICS INC":"Aktien":0.215:10.73:4024073:43196712:43196712.01:"IT":"TW0002308004":"Taiwan Stock Exchange":"Taiwan":"TWD"
"000270":"KIA CORPORATION CORP":"Aktien":0.213:79.31:540977:42902345:42902345.04:"Zyklische Konsumgüter ":"KR7000270009":"Korea Exchange (Stock Market)":"Korea":"KRW"
"BILI":"BILIBILI AMERICAN DEPOSITARY SHARE":"Aktien":0.211:125.56:334781:42035102:42035102.36:"Kommunikation":"US0900401060":"NASDAQ":"China":"USD"
"PETR3":"PETROBRAS":"Aktien":0.209:6:6983302:41876250:41876249.56:"Energie":"BRPETRACNOR9":"XBSP":"Brasilien":"BRL"
"NBK":"NATIONAL BANK OF KUWAIT":"Aktien":0.207:2.88:14463966:41696189:41696188.93:"Financials":"KW0EQ0100010":"Kuwait Stock Exchange":"Kuwait":"KWD"
"NVTK":"PAO NOVATEK GDR":"Aktien":0.205:211:191908:40492588:40492588:"Energie":"US6698881090":"London Stock Exchange":"Russland":"USD"
"105560":"KB FINANCIAL GROUP INC":"Aktien":0.2025:49.71:808983:40214387:40214386.87:"Financials":"KR7105560007":"Korea Exchange (Stock Market)":"Korea":"KRW"
"B3SA3":"B3 BRASIL BOLSA BALCAO SA":"Aktien":0.2:3.44:11663813:40156254:40156254.44:"Financials":"BRB3SAACNOR6":"XBSP":"Brasilien":"BRL"
"175":"GEELY AUTOMOBILE HOLDINGS LTD":"Aktien":0.1975:3.26:12147897:39586261:39586261.21:"Zyklische Konsumgüter ":"KYG3777B1032":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"7010":"SAUDI TELECOM":"Aktien":0.195:35.14:1118383:39303242:39303242.16:"Kommunikation":"SA0007879543":"Saudi Stock Exchange":"Saudi-Arabien":"SAR"
"2319":"CHINA MENGNIU DAIRY LTD":"Aktien":0.191666666666667:6.03:6500000:39181592:39181591.61:"Nichtzyklische Konsumgüter":"KYG210961051":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"FAB":"FIRST ABU DHABI BANK":"Aktien":0.188333333333333:4.46:8655747:38599332:38599331.87:"Financials":"AEN000101016":"Abu Dhabi Securities Exchange":"Ver. Arabische Emirate":"AED"
"FSR":"FIRSTRAND LTD":"Aktien":0.185:3.7:10038574:37147436:37147436.48:"Financials":"ZAE000066304":"Johannesburg Stock Exchange":"Südafrika":"ZAR"
"TCOM":"TRIP COM GROUP ADR LTD":"Aktien":0.183333333333333:35.51:1045754:37134725:37134724.54:"Zyklische Konsumgüter ":"US89677Q1076":"NASDAQ":"China":"USD"
"BEKE":"KE HOLDINGS ADR REPRESENTING INC":"Aktien":0.181666666666667:48.18:763116:36766929:36766928.88:"Immobilien":"US4824971042":"New York Stock Exchange Inc.":"China":"USD"
"2222":"SAUDI ARABIAN OIL":"Aktien":0.18:9.41:3901387:36721139:36721139.37:"Energie":"SA14TG012N13":"Saudi Stock Exchange":"Saudi-Arabien":"SAR"
"BHARTIARTL":"BHARTI AIRTEL LTD":"Aktien":0.178333333333333:7.07:5064940:35817425:35817424.6:"Kommunikation":"INE397D01024":"National Stock Exchange Of India":"Indien":"INR"
"HKD":"HKD CASH":"Geldmarkt":0.176666666666667:12.88:275998279:35549151:35549151.41:"Cash und/oder Derivate":"-":"-":"Hongkong":"HKD"
"WALMEX*":"WALMART DE MEXICO V":"Aktien":0.175:3.35:10594438:35438755:35438754.96:"Nichtzyklische Konsumgüter":"MX01WA000038":"Bolsa Mexicana De Valores":"Mexiko":"MXN"
"2881":"FUBON FINANCIAL HOLDING LTD":"Aktien":0.173571428571429:2.6:13589000:35359990:35359989.96:"Financials":"TW0002881000":"Taiwan Stock Exchange":"Taiwan":"TWD"
"GFNORTEO":"GPO FINANCE BANORTE":"Aktien":0.172142857142857:6.53:5386091:35187296:35187296.19:"Financials":"MXP370711014":"Bolsa Mexicana De Valores":"Mexiko":"MXN"
"012330":"HYUNDAI MOBIS LTD":"Aktien":0.170714285714286:256.52:136117:34917258:34917257.99:"Zyklische Konsumgüter ":"KR7012330007":"Korea Exchange (Stock Market)":"Korea":"KRW"
"2603":"EVERGREEN MARINE CORP (TAIWAN) LTD":"Aktien":0.169285714285714:6.43:5331867:34302974:34302974.01:"Industrie":"TW0002603008":"Taiwan Stock Exchange":"Taiwan":"TWD"
"BGNE":"BEIGENE ADS REPRESENTING LTD":"Aktien":0.167857142857143:357.08:95463:34087928:34087928.04:"Gesundheitsversorgung":"US07725L1026":"NASDAQ":"China":"USD"
"FEMSAUBD":"FOMENTO ECONOMICO MEXICANO":"Aktien":0.166428571428571:8.42:4006695:33750175:33750175.11:"Nichtzyklische Konsumgüter":"MXP320321310":"Bolsa Mexicana De Valores":"Mexiko":"MXN"
"6098":"COUNTRY GARDEN SERVICES HOLDINGS L":"Aktien":0.165:10.97:3030000:33251029:33251028.81:"Industrie":"KYG2453A1085":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"LI":"LI AUTO ADR INC":"Aktien":0.163333333333333:34.25:962368:32961104:32961104:"Zyklische Konsumgüter ":"US50202M1027":"NASDAQ":"China":"USD"
"2002":"CHINA STEEL CORP":"Aktien":0.161666666666667:1.35:24144080:32667480:32667479.79:"Materialien":"TW0002002003":"Taiwan Stock Exchange":"Taiwan":"TWD"
"ASIANPAINT":"ASIAN PAINTS LTD":"Aktien":0.16:40.43:798229:32275127:32275127:"Materialien":"INE021A01026":"National Stock Exchange Of India":"Indien":"INR"
"055550":"SHINHAN FINANCIAL GROUP LTD":"Aktien":0.158333333333333:36.24:889356:32231324:32231323.73:"Financials":"KR7055550008":"Korea Exchange (Stock Market)":"Korea":"KRW"
"1303":"NAN YA PLASTICS CORP":"Aktien":0.156666666666667:2.99:10541000:31471311:31471310.55:"Materialien":"TW0001303006":"Taiwan Stock Exchange":"Taiwan":"TWD"
"2688":"ENN ENERGY HOLDINGS LTD":"Aktien":0.155:19.1:1637600:31280367:31280367.34:"Versorger":"KYG3066L1014":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"2882":"CATHAY FINANCIAL HOLDING LTD":"Aktien":0.154090909090909:1.92:16188402:31157764:31157763.75:"Financials":"TW0002882008":"Taiwan Stock Exchange":"Taiwan":"TWD"
"066570":"LG ELECTRONICS INC":"Aktien":0.153181818181818:142.66:218174:31124907:31124907.18:"Zyklische Konsumgüter ":"KR7066570003":"Korea Exchange (Stock Market)":"Korea":"KRW"
"ABEV3":"AMBEV SA":"Aktien":0.152272727272727:3.49:8826772:30834717:30834716.56:"Nichtzyklische Konsumgüter":"BRABEVACNOR1":"XBSP":"Brasilien":"BRL"
"2412":"CHUNGHWA TELECOM LTD":"Aktien":0.151363636363636:4.09:7525000:30746761:30746760.81:"Kommunikation":"TW0002412004":"Taiwan Stock Exchange":"Taiwan":"TWD"
"BBRI":"BANK RAKYAT INDONESIA (PERSERO)":"Aktien":0.150454545454545:0.27:113967100:30684963:30684963.07:"Financials":"ID1000118201":"Indonesia Stock Exchange":"Indonesien":"IDR"
"GMEXICOB":"GRUPO MEXICO B":"Aktien":0.149545454545455:4.74:6405368:30358329:30358328.9:"Materialien":"MXP370841019":"Bolsa Mexicana De Valores":"Mexiko":"MXN"
"PBBANK":"PUBLIC BANK":"Aktien":0.148636363636364:1:30264400:30253465:30253465.01:"Financials":"MYL1295OO004":"Bursa Malaysia":"Malaysia":"MYR"
"2628":"CHINA LIFE INSURANCE LTD H":"Aktien":0.147727272727273:2:14983000:29912543:29912543.39:"Financials":"CNE1000002L3":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"HCLTECH":"HCL TECHNOLOGIES LTD":"Aktien":0.146818181818182:13.25:2255398:29884350:29884350.49:"IT":"INE860A01027":"National Stock Exchange Of India":"Indien":"INR"
"051900":"LG HOUSEHOLD & HEALTH CARE LTD":"Aktien":0.145909090909091:1556.87:19034:29633368:29633368.48:"Nichtzyklische Konsumgüter":"KR7051900009":"Korea Exchange (Stock Market)":"Korea":"KRW"
"XPEV":"XPENG ADR INC":"Aktien":0.145:44.32:661921:29336339:29336338.72:"Zyklische Konsumgüter ":"US98422D1054":"New York Stock Exchange Inc.":"China":"USD"
"2891":"CTBC FINANCIAL HOLDING LTD":"Aktien":0.144:0.81:36110079:29249934:29249934.07:"Financials":"TW0002891009":"Taiwan Stock Exchange":"Taiwan":"TWD"
"1301":"FORMOSA PLASTICS CORP":"Aktien":0.143:3.73:7826000:29171664:29171663.59:"Materialien":"TW0001301000":"Taiwan Stock Exchange":"Taiwan":"TWD"
"MARUTI":"MARUTI SUZUKI INDIA LTD":"Aktien":0.142:100.86:284655:28711624:28711624.29:"Zyklische Konsumgüter ":"INE585B01010":"National Stock Exchange Of India":"Indien":"INR"
"1801":"INNOVENT BIOLOGICS INC":"Aktien":0.141:11.84:2382500:28201440:28201440.01:"Gesundheitsversorgung":"KYG4818G1010":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"3711":"ASE TECHNOLOGY HOLDING LTD":"Aktien":0.14:4.05:6860734:27786704:27786704.25:"IT":"TW0003711008":"Taiwan Stock Exchange":"Taiwan":"TWD"
"1109":"CHINA RESOURCES LAND LTD":"Aktien":0.139:4.19:6598739:27665263:27665263.3:"Immobilien":"KYG2108Y1052":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"ZTO":"ZTO EXPRESS CAYMAN ADR REPRESENTIN":"Aktien":0.138:30.6:899695:27530667:27530667:"Industrie":"US98980A1051":"New York Stock Exchange Inc.":"China":"USD"
"291":"CHINA RESOURCES BEER HOLDINGS LTD":"Aktien":0.137:9.09:3023333:27492457:27492456.68:"Nichtzyklische Konsumgüter":"HK0291001490":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"ZLAB":"ZAI LABORATORY ADR REPRESENTING LT":"Aktien":0.136:177.87:154266:27439293:27439293.42:"Gesundheitsversorgung":"US98887Q1040":"NASDAQ":"China":"USD"
"IMP":"IMPALA PLATINUM LTD":"Aktien":0.135:16.58:1642973:27241324:27241324.25:"Materialien":"ZAE000083648":"Johannesburg Stock Exchange":"Südafrika":"ZAR"
"1093":"CSPC PHARMACEUTICAL GROUP LTD":"Aktien":0.134230769230769:1.46:18564319:27019688:27019688:"Gesundheitsversorgung":"HK1093012172":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"CEMEXCPO":"CEMEX CPO":"Aktien":0.133461538461538:0.85:31796118:26882851:26882851.35:"Materialien":"MXP225611567":"Bolsa Mexicana De Valores":"Mexiko":"MXN"
"USD":"USD CASH":"Geldmarkt":0.132692307692308:100:26784583:26784583:26784582.65:"Cash und/oder Derivate":"-":"-":"Vereinigte Staaten":"USD"
"EDU":"NEW ORIENTAL EDUCATION & TECHNOLOG":"Aktien":0.131923076923077:8.38:3179399:26643364:26643363.62:"Zyklische Konsumgüter ":"US6475811070":"New York Stock Exchange Inc.":"China":"USD"
"KOTAKBANK":"KOTAK MAHINDRA BANK LTD":"Aktien":0.131153846153846:22.98:1149509:26415287:26415286.54:"Financials":"INE237A01028":"National Stock Exchange Of India":"Indien":"INR"
"LT":"LARSEN AND TOUBRO LTD":"Aktien":0.130384615384615:20.35:1296661:26391512:26391512.48:"Industrie":"INE018A01030":"National Stock Exchange Of India":"Indien":"INR"
"096770":"SK INNOVATION LTD":"Aktien":0.129615384615385:250.32:105098:26308258:26308258.38:"Energie":"KR7096770003":"Korea Exchange (Stock Market)":"Korea":"KRW"
"1216":"UNI-PRESIDENT ENTERPRISES CORP":"Aktien":0.128846153846154:2.63:9945736:26200663:26200662.93:"Nichtzyklische Konsumgüter":"TW0001216000":"Taiwan Stock Exchange":"Taiwan":"TWD"
"2886":"MEGA FINANCIAL HOLDING LTD":"Aktien":0.128076923076923:1.17:22180137:25876363:25876362.77:"Financials":"TW0002886009":"Taiwan Stock Exchange":"Taiwan":"TWD"
"OTP":"OTP BANK":"Aktien":0.127307692307692:55.18:465373:25677499:25677499.19:"Financials":"HU0000061726":"Budapest Stock Exchange":"Ungarn":"HUF"
"PTT.R":"PTT NON-VOTING DR PCL":"Aktien":0.126538461538462:1.23:20826100:25674122:25674121.64:"Energie":"TH0646010R18":"Stock Exchange Of Thailand":"Thailand":"THB"
"207940":"SAMSUNG BIOLOGICS LTD":"Aktien":0.125769230769231:749.63:33947:25447842:25447841.92:"Gesundheitsversorgung":"KR7207940008":"Korea Exchange (Stock Market)":"Korea":"KRW"
"086790":"HANA FINANCIAL GROUP INC":"Aktien":0.125:41.2:612937:25255036:25255035.67:"Financials":"KR7086790003":"Korea Exchange (Stock Market)":"Korea":"KRW"
"KFH":"KUWAIT FINANCE HOUSE":"Aktien":0.12375:2.56:9783426:25084041:25084041.42:"Financials":"KW0EQ0100085":"Kuwait Stock Exchange":"Kuwait":"KWD"
"386":"CHINA PETROLEUM AND CHEMICAL CORP":"Aktien":0.1225:0.51:48836000:24846204:24846203.88:"Energie":"CNE1000002Q2":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"036570":"NCSOFT CORP":"Aktien":0.12125:728.37:34055:24804581:24804581.1:"Kommunikation":"KR7036570000":"Korea Exchange (Stock Market)":"Korea":"KRW"
"MTN":"MTN GROUP LTD":"Aktien":0.12:7.06:3509162:24760057:24760057.15:"Kommunikation":"ZAE000042164":"Johannesburg Stock Exchange":"Südafrika":"ZAR"
"MGLU3":"MAGAZINE LUIZA SA":"Aktien":0.11875:4.38:5546980:24286144:24286144.24:"Zyklische Konsumgüter ":"BRMGLUACNOR2":"XBSP":"Brasilien":"BRL"
"SBK":"STANDARD BANK GROUP":"Aktien":0.1175:8.89:2659600:23655918:23655917.96:"Financials":"ZAE000109815":"Johannesburg Stock Exchange":"Südafrika":"ZAR"
"SSW":"SIBANYE STILLWATER LTD":"Aktien":0.11625:4.16:5659735:23533465:23533464.71:"Materialien":"ZAE000259701":"Johannesburg Stock Exchange":"Südafrika":"ZAR"
"3008":"LARGAN PRECISION LTD":"Aktien":0.115:112.18:207000:23222164:23222164.48:"IT":"TW0003008009":"Taiwan Stock Exchange":"Taiwan":"TWD"
"300750":"CONTEMPORARY AMPEREX TECHNOLOGY LT":"Aktien":0.114473684210526:78.65:294599:23170856:23170856.33:"Industrie":"CNE100003662":"Shenzhen Stock Exchange":"China":"CNY"
"017670":"SK TELECOM LTD":"Aktien":0.113947368421053:286.65:79630:22826020:22826020.11:"Kommunikation":"KR7017670001":"Korea Exchange (Stock Market)":"Korea":"KRW"
"000858":"WULIANGYE YIBIN LTD A":"Aktien":0.113421052631579:46.18:489220:22590851:22590851.31:"Nichtzyklische Konsumgüter":"CNE000000VQ8":"Shenzhen Stock Exchange":"China":"CNY"
"ETISALAT":"EMIRATES TELECOM":"Aktien":0.112894736842105:6.03:3719221:22417694:22417694.06:"Kommunikation":"AEE000401019":"Abu Dhabi Securities Exchange":"Ver. Arabische Emirate":"AED"
"WEGE3":"WEG SA":"Aktien":0.112368421052632:7.01:3162156:22169496:22169496.25:"Industrie":"BRWEGEACNOR0":"XBSP":"Brasilien":"BRL"
"968":"XINYI SOLAR HOLDINGS LTD":"Aktien":0.111842105263158:2.23:9928000:22122323:22122323.33:"IT":"KYG9829N1025":"Hong Kong Exchanges And Clearing Ltd":"China":"HKD"
"6415":"SILERGY CORP":"Aktien":0.111315789473684:136.92:160000:21906417:21906417.45:"IT":"KYG8190F1028":"Taiwan Stock Exchange":"Taiwan":"TWD"
"TLKM":"TELEKOMUNIKASI INDONESIA":"Aktien":0.110789473684211:0.22:100393500:21901516:21901516.05:"Kommunikation":"ID1000129000":"Indonesia Stock Exchange":"Indonesien":"IDR"
"CPALL.R":"CP ALL NON-VOTING DR PCL":"Aktien":0.110263157894737:1.86:11738000:21888831:21888830.8:"Nichtzyklische Konsumgüter":"TH0737010R15":"Stock Exchange Of Thailand":"Thailand":"THB"
"TCSG":"TCS GROUP HOLDING REPR CLASS A RE":"Aktien":0.109736842105263:85.58:253797:21720188:21720187.72:"Financials":"US87238U2033":"Standard-Classica-Forts":"Russland":"RUB"
