Stand: 29.06.2021
"VOE":"VOESTALPINE AG":"Aktien":1.22:34.5:243409:8397611:8397610.5:"Materialien":"AT0000937503":"Wiener Boerse Ag":"Österreich":"EUR"
"AG1":"AUTO1 GROUP":"Aktien":1.21:36.08:231691:8359411:8359411.28:"Zyklische Konsumgüter ":"DE000A2LQ884":"Xetra":"Deutschland":"EUR"
"JMT":"JERONIMO MARTINS SA":"Aktien":1.19:15.39:536493:8256627:8256627.27:"Nichtzyklische Konsumgüter":"PTJMT0AE0001":"Nyse Euronext - Euronext Lisbon":"Portugal":"EUR"
"WIE":"WIENERBERGER AG":"Aktien":1.19:32.56:252706:8228107:8228107.36:"Materialien":"AT0000831706":"Wiener Boerse Ag":"Österreich":"EUR"
"RCO":"REMY COINTREAU SA":"Aktien":1.18:173:47277:8178921:8178921:"Nichtzyklische Konsumgüter":"FR0000130395":"Nyse Euronext - Euronext Paris":"Frankreich":"EUR"
"RUI":"RUBIS":"Aktien":1.17:37.5:215546:8082975:8082975:"Versorger":"FR0013269123":"Nyse Euronext - Euronext Paris":"Frankreich":"EUR"
"AED":"AEDIFICA REIT SA":"Aktien":1.17:111.3:72587:8078933:8078933.1:"Immobilien":"BE0003851681":"Nyse Euronext - Euronext Brussels":"Belgien":"EUR"
"RHM":"RHEINMETALL AG":"Aktien":1.17:84.4:95562:8065433:8065432.8:"Industrie":"DE0007030009":"Xetra":"Deutschland":"EUR"
"NEM":"NEMETSCHEK":"Aktien":1.16:65.2:122717:8001148:8001148.4:"IT":"DE0006452907":"Xetra":"Deutschland":"EUR"
"KN":"NATIXIS SA":"Aktien":1.13:4:1956700:7828757:7828756.7:"Financials":"FR0000120685":"Nyse Euronext - Euronext Paris":"Frankreich":"EUR"
"COFB":"COFINIMMO REIT SA":"Aktien":1.12:128.9:60210:7761069:7761069:"Immobilien":"BE0003593044":"Nyse Euronext - Euronext Brussels":"Belgien":"EUR"
"UTDI":"UNITED INTERNET AG":"Aktien":1.11:34.43:222508:7660950:7660950.44:"Kommunikation":"DE0005089031":"Xetra":"Deutschland":"EUR"
"JDEP":"JDE PEETS NV":"Aktien":1.1:31.2:242572:7568246:7568246.4:"Nichtzyklische Konsumgüter":"NL0014332678":"Euronext Amsterdam":"Niederlande":"EUR"
"PSM":"PROSIEBEN SAT.1 MEDIA N":"Aktien":1.09:16.88:447886:7558076:7558076.25:"Kommunikation":"DE000PSM7770":"Xetra":"Deutschland":"EUR"
"ANDR":"ANDRITZ AG":"Aktien":1.09:48.08:156290:7514423:7514423.2:"Industrie":"AT0000730007":"Wiener Boerse Ag":"Österreich":"EUR"
"RF":"EURAZEO":"Aktien":1.09:73.6:101998:7507053:7507052.8:"Financials":"FR0000121121":"Nyse Euronext - Euronext Paris":"Frankreich":"EUR"
"COV":"COVIVIO SA":"Aktien":1.08:72.62:103021:7481385:7481385.02:"Immobilien":"FR0000064578":"Nyse Euronext - Euronext Paris":"Frankreich":"EUR"
"INW":"INFRASTRUTTURE WIRELESS ITALIANE":"Aktien":1.07:9.59:771626:7396807:7396806.84:"Kommunikation":"IT0005090300":"Borsa Italiana":"Italien":"EUR"
"ATE":"ALTEN SA":"Aktien":1.07:115.5:64020:7394310:7394310:"IT":"FR0000071946":"Nyse Euronext - Euronext Paris":"Frankreich":"EUR"
"FDR":"FLUIDRA SA":"Aktien":1.04:33.65:212746:7158903:7158902.9:"Industrie":"ES0137650018":"Bolsa De Madrid":"Spanien":"EUR"
"SAB":"BANCO DE SABADELL SA":"Aktien":1.03:0.57:12344753:7088357:7088357.17:"Financials":"ES0113860A34":"Bolsa De Madrid":"Spanien":"EUR"
"FTI":"TECHNIPFMC PLC":"Aktien":1.02:7.59:931258:7070111:7070110.74:"Energie":"GB00BDSFG982":"Nyse Euronext - Euronext Paris":"Vereinigte Staaten":"EUR"
"ACKB":"ACKERMANS & VAN HAAREN NV":"Aktien":1.02:142.9:49237:7035967:7035967.3:"Financials":"BE0003764785":"Nyse Euronext - Euronext Brussels":"Belgien":"EUR"
"BG":"BAWAG GROUP AG":"Aktien":1.01:45.82:152893:7005557:7005557.26:"Financials":"AT0000BAWAG2":"Wiener Boerse Ag":"Österreich":"EUR"
"IPN":"IPSEN SA":"Aktien":1:87.04:79766:6942833:6942832.64:"Gesundheitsversorgung":"FR0010259150":"Nyse Euronext - Euronext Paris":"Frankreich":"EUR"
"REY":"REPLY":"Aktien":1:140.2:49450:6932890:6932890:"IT":"IT0005282865":"Borsa Italiana":"Italien":"EUR"
"EVD":"CTS EVENTIM AG":"Aktien":1:53.68:128830:6915594:6915594.4:"Kommunikation":"DE0005470306":"Xetra":"Deutschland":"EUR"
"ADP":"AEROPORTS DE PARIS SA":"Aktien":1:112.7:61332:6912116:6912116.4:"Industrie":"FR0010340141":"Nyse Euronext - Euronext Paris":"Frankreich":"EUR"
"ANA":"ACCIONA SA":"Aktien":1:127.9:54012:6908135:6908134.8:"Versorger":"ES0125220311":"Bolsa De Madrid":"Spanien":"EUR"
"MF":"WENDEL":"Aktien":1:116:59541:6906756:6906756:"Financials":"FR0000121204":"Nyse Euronext - Euronext Paris":"Frankreich":"EUR"
"CDI":"CHRISTIAN DIOR":"Aktien":0.98:686.5:9900:6796350:6796350:"Zyklische Konsumgüter ":"FR0000130403":"Nyse Euronext - Euronext Paris":"Frankreich":"EUR"
"SPIE":"SPIE SA":"Aktien":0.94:19.6:332668:6520293:6520292.8:"Industrie":"FR0012757854":"Nyse Euronext - Euronext Paris":"Frankreich":"EUR"
"ELI":"ELIA GROUP SA":"Aktien":0.94:89.6:72359:6483366:6483366.4:"Versorger":"BE0003822393":"Nyse Euronext - Euronext Brussels":"Belgien":"EUR"
"MRL":"MERLIN PROPERTIES REIT SA":"Aktien":0.94:8.8:736474:6480971:6480971.2:"Immobilien":"ES0105025003":"Bolsa De Madrid":"Spanien":"EUR"
"ELIS":"ELIS SA":"Aktien":0.92:15.89:398101:6325825:6325824.89:"Industrie":"FR0012435121":"Nyse Euronext - Euronext Paris":"Frankreich":"EUR"
"FPE3":"FUCHS PETROLUB PREF":"Aktien":0.91:41.44:152473:6318481:6318481.12:"Materialien":"DE0005790430":"Xetra":"Deutschland":"EUR"
"HER":"HERA":"Aktien":0.9:3.52:1764304:6213879:6213878.69:"Versorger":"IT0001250932":"Borsa Italiana":"Italien":"EUR"
"UN01":"UNIPER":"Aktien":0.9:30.95:200636:6209684:6209684.2:"Versorger":"DE000UNSE018":"Xetra":"Deutschland":"EUR"
"LHA":"DEUTSCHE LUFTHANSA AG":"Aktien":0.9:9.44:655681:6187006:6187005.92:"Industrie":"DE0008232125":"Xetra":"Deutschland":"EUR"
"LDO":"LEONARDO FINMECCANICA SPA":"Aktien":0.88:6.86:885329:6071586:6071586.28:"Industrie":"IT0003856405":"Borsa Italiana":"Italien":"EUR"
"BKT":"BANKINTER SA":"Aktien":0.87:4.26:1410362:6006732:6006731.76:"Financials":"ES0113679I37":"Bolsa De Madrid":"Spanien":"EUR"
"A2A":"A2A":"Aktien":0.87:1.74:3436572:5988227:5988226.71:"Versorger":"IT0001233417":"Borsa Italiana":"Italien":"EUR"
"GL9":"GLANBIA PLC":"Aktien":0.86:13.73:434433:5964765:5964765.09:"Nichtzyklische Konsumgüter":"IE0000669501":"Irish Stock Exchange - All Market":"Irland":"EUR"
"IG":"ITALGAS":"Aktien":0.86:5.55:1073904:5964463:5964462.82:"Versorger":"IT0005211237":"Borsa Italiana":"Italien":"EUR"
"GXI":"GERRESHEIMER AG":"Aktien":0.85:94.35:61964:5846303:5846303.4:"Gesundheitsversorgung":"DE000A0LD6E6":"Xetra":"Deutschland":"EUR"
"AOX":"ALSTRIA OFFICE REIT AG":"Aktien":0.84:15.68:370120:5803482:5803481.6:"Immobilien":"DE000A0LD2U1":"Xetra":"Deutschland":"EUR"
"RBI":"RAIFFEISEN BANK INTERNATIONAL AG":"Aktien":0.84:19.44:297246:5778462:5778462.24:"Financials":"AT0000606306":"Wiener Boerse Ag":"Österreich":"EUR"
"GLPG":"GALAPAGOS NV":"Aktien":0.83:59.47:96266:5724939:5724939.02:"Gesundheitsversorgung":"BE0003818359":"Euronext Amsterdam":"Belgien":"EUR"
"SOP":"SOPRA STERIA GROUP":"Aktien":0.82:162.3:35031:5685531:5685531.3:"IT":"FR0000050809":"Nyse Euronext - Euronext Paris":"Frankreich":"EUR"
"PROX":"PROXIMUS NV":"Aktien":0.82:16.34:344760:5633378:5633378.4:"Kommunikation":"BE0003810273":"Nyse Euronext - Euronext Brussels":"Belgien":"EUR"
"FNTN":"FREENET AG":"Aktien":0.81:19.89:280947:5588036:5588035.83:"Kommunikation":"DE000A0Z2ZZ5":"Xetra":"Deutschland":"EUR"
"VPK":"KONINKLIJKE VOPAK NV":"Aktien":0.78:38.38:140825:5404864:5404863.5:"Energie":"NL0009432491":"Euronext Amsterdam":"Niederlande":"EUR"
"SESG":"SES SA FDR":"Aktien":0.77:6.37:841251:5355404:5355403.87:"Kommunikation":"LU0088087324":"Nyse Euronext - Euronext Paris":"Frankreich":"EUR"
"CRBN":"CORBION NV":"Aktien":0.77:48.06:110696:5320050:5320049.76:"Materialien":"NL0010583399":"Euronext Amsterdam":"Niederlande":"EUR"
"COLR":"ETABLISSEMENTEN FRANZ COLRUYT NV":"Aktien":0.76:47.32:110610:5234065:5234065.2:"Nichtzyklische Konsumgüter":"BE0974256852":"Nyse Euronext - Euronext Brussels":"Belgien":"EUR"
"AM":"DASSAULT AVIATION SA":"Aktien":0.75:1018:5101:5192818:5192818:"Industrie":"FR0000121725":"Nyse Euronext - Euronext Paris":"Frankreich":"EUR"
"GYC":"GRAND CITY PROPERTIES SA":"Aktien":0.73:22.82:222004:5066131:5066131.28:"Immobilien":"LU0775917882":"Xetra":"Deutschland":"EUR"
"COL":"INMOBILIARIA COLONIAL SA":"Aktien":0.73:8.57:586906:5029784:5029784.42:"Immobilien":"ES0139140174":"Bolsa De Madrid":"Spanien":"EUR"
"MOR":"MORPHOSYS AG":"Aktien":0.72:68.58:72157:4948527:4948527.06:"Gesundheitsversorgung":"DE0006632003":"Xetra":"Deutschland":"EUR"
"EUR":"EUR CASH":"Geldmarkt":0.4:100:2793871:2793871:2793870.87:"Cash und/oder Derivate":"-":"-":"Europäische Union":"EUR"
"ICSEAGD":"BLK ICS EUR LIQ FUND AGEN ACC T0":"Money Market":0.13:98.82:8845:874020:874019.83:"Cash und/oder Derivate":"IE00B568BM13":"-":"Irland":"EUR"
"BZFUT":"CASH COLLATERAL EUR BZFUT":"Cash Collateral and Margins":0.04:100:292000:292000:292000:"Cash und/oder Derivate":"-":"-":"Europäische Union":"EUR"
"GBP":"GBP CASH":"Geldmarkt":0.03:116.2:194486:225991:225991.11:"Cash und/oder Derivate":"-":"-":"Vereinigtes Königreich":"GBP"
"USD":"USD CASH":"Geldmarkt":0.02:84:186531:156683:156683.04:"Cash und/oder Derivate":"-":"-":"Vereinigte Staaten":"USD"
"VGU1":"EURO STOXX 50 SEP 21":"Futures":0.005:4097.5:46:0:1884850:"Cash und/oder Derivate":"DE000C4FMQL5":"Eurex Deutschland":"Europäische Union":"EUR"
"SXTU1":"STOXX EUR SMALL200 SEP 21":"Futures":0.0025:378.1:110:0:2079550:"Cash und/oder Derivate":"DE000C52VKD1":"Eurex Deutschland":"Europäische Union":"EUR"
